# doc_id	para_idx	verses
# source=library/source_links.json
# threshold=build_graph.MIN_SCORE (default 0.25 unless graphs were rebuilt with --min-score)
times_and_seasons:times_and_seasons_1839_1846_1842_july_vol_03_no_17	1158	4
times_and_seasons:times_and_seasons_1839_1846_1842_july_vol_03_no_17	2198	4
times_and_seasons:times_and_seasons_1839_1846_1844_august_vol_05_no_34	380	4
times_and_seasons:times_and_seasons_1839_1846_1844_march_vol_05_no_00	399	4
times_and_seasons:times_and_seasons_1839_1846_1844_november_vol_05_no_21	990	4
times_and_seasons:times_and_seasons_1839_1846_1844_november_vol_05_no_21	2458	4
times_and_seasons:times_and_seasons_1839_1846_1844_november_vol_05_no_21	2707	4
church_fathers:a_select_library_of_the_nicene_and_post_nicene_fathers_of_the_christian_church	88	3
church_fathers:a_select_library_of_the_nicene_and_post_nicene_fathers_of_the_christian_church	112	3
church_fathers:a_select_library_of_the_nicene_and_post_nicene_fathers_of_the_christian_church	176	3
church_fathers:a_select_library_of_the_nicene_and_post_nicene_fathers_of_the_christian_church	178	3
church_fathers:a_select_library_of_the_nicene_and_post_nicene_fathers_of_the_christian_church	202	3
church_fathers:a_select_library_of_the_nicene_and_post_nicene_fathers_of_the_christian_church	261	3
church_fathers:a_select_library_of_the_nicene_and_post_nicene_fathers_of_the_christian_church	599	3
church_fathers:anf_vol1	464	3
church_fathers:anf_vol1	836	3
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	147	3
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	169	3
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	188	3
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	225	3
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	236	3
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	283	3
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	504	3
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	688	3
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	690	3
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	840	3
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	351	3
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	363	3
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	397	3
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	477	3
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	486	3
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	501	3
church_fathers:the_apostolic_fathers	367	3
church_fathers:the_apostolic_fathers	378	3
church_fathers:the_apostolic_fathers	462	3
church_fathers:the_apostolic_fathers	466	3
church_fathers:the_apostolic_fathers	479	3
general_conference:general_conference_1974_04_his_final_hours	1	3
general_conference:general_conference_1976_04_that_we_may_be_one	1	3
general_conference:general_conference_1977_10_the_balm_of_gilead	1	3
general_conference:general_conference_1978_04_what_is_truth	1	3
general_conference:general_conference_1980_10_follow_joyously	1	3
general_conference:general_conference_1987_10_balm_of_gilead	1	3
general_conference:general_conference_1989_10_murmur_not	1	3
general_conference:general_conference_1990_10_temples_and_work_therein	1	3
general_conference:general_conference_1992_10_to_be_learned_is_good_if	1	3
general_conference:general_conference_1994_04_gratitude	1	3
general_conference:general_conference_1995_04_living_water_to_quench_spiritual_thirst	1	3
general_conference:general_conference_1996_04_a_handful_of_meal_and_a_little_oil	1	3
general_conference:general_conference_1996_10_the_twelve_apostles	1	3
general_conference:general_conference_1997_10_for_such_a_time_as_this	1	3
general_conference:general_conference_1998_10_benediction	1	3
general_conference:general_conference_1999_10_the_faith_of_a_sparrow_faith_and_trust_in_the_lord_jesus_christ	2	3
general_conference:general_conference_2011_10_the_power_of_the_aaronic_priesthood	1	3
general_conference:general_conference_2025_10_53holland	1	3
gutenberg_lds:brigham_young_discourses	15	3
gutenberg_lds:brigham_young_discourses	90	3
gutenberg_lds:brigham_young_discourses	108	3
gutenberg_lds:brigham_young_discourses	170	3
gutenberg_lds:brigham_young_discourses	212	3
gutenberg_lds:brigham_young_discourses	442	3
gutenberg_lds:brigham_young_discourses	491	3
gutenberg_lds:brigham_young_discourses	512	3
gutenberg_lds:brigham_young_discourses	534	3
gutenberg_lds:brigham_young_discourses	572	3
gutenberg_lds:brigham_young_discourses	582	3
gutenberg_lds:brigham_young_discourses	602	3
gutenberg_lds:brigham_young_discourses	642	3
gutenberg_lds:brigham_young_discourses	693	3
gutenberg_lds:brigham_young_discourses	821	3
gutenberg_lds:brigham_young_discourses	877	3
gutenberg_lds:brigham_young_discourses	1094	3
gutenberg_lds:brigham_young_discourses	1131	3
gutenberg_lds:brigham_young_discourses	1192	3
gutenberg_lds:brigham_young_discourses	1194	3
gutenberg_lds:brigham_young_discourses	1236	3
gutenberg_lds:brigham_young_discourses	1292	3
gutenberg_lds:brigham_young_discourses	1306	3
gutenberg_lds:brigham_young_discourses	1332	3
gutenberg_lds:brigham_young_discourses	1385	3
gutenberg_lds:brigham_young_discourses	1434	3
gutenberg_lds:brigham_young_discourses	1590	3
gutenberg_lds:brigham_young_discourses	1605	3
gutenberg_lds:brigham_young_discourses	1633	3
gutenberg_lds:brigham_young_discourses	1638	3
gutenberg_lds:brigham_young_discourses	1652	3
gutenberg_lds:brigham_young_discourses	1740	3
gutenberg_lds:brigham_young_discourses	1853	3
gutenberg_lds:brigham_young_discourses	1984	3
gutenberg_lds:brigham_young_discourses	2196	3
gutenberg_lds:brigham_young_discourses	2219	3
gutenberg_lds:brigham_young_discourses	2348	3
gutenberg_lds:brigham_young_discourses	2350	3
gutenberg_lds:brigham_young_discourses	2352	3
gutenberg_lds:brigham_young_discourses	2502	3
gutenberg_lds:brigham_young_discourses	2671	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	23	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	60	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	101	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	132	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	144	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	148	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	159	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	180	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	345	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	388	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	421	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	501	3
gutenberg_lds:jesus_the_christ_a_study_of_the_messiah_and_his_mission_according_to_holy_scriptures_both_ancient_and_modern	550	3
gutenberg_lds:lucy_mack_smith	305	3
gutenberg_lds:lucy_mack_smith	466	3
gutenberg_lds:lucy_mack_smith	548	3
gutenberg_lds:lucy_mack_smith	791	3
gutenberg_lds:lucy_mack_smith	1007	3
gutenberg_lds:lucy_mack_smith	1095	3
gutenberg_lds:parley_pratt	12	3
gutenberg_lds:parley_pratt	192	3
gutenberg_lds:parley_pratt	282	3
gutenberg_lds:parley_pratt	401	3
gutenberg_lds:parley_pratt	453	3
gutenberg_lds:parley_pratt	556	3
gutenberg_lds:parley_pratt	626	3
gutenberg_lds:parley_pratt	630	3
gutenberg_lds:parley_pratt	863	3
gutenberg_lds:parley_pratt	1126	3
gutenberg_lds:parley_pratt	1243	3
gutenberg_lds:parley_pratt	1445	3
gutenberg_lds:parley_pratt	1547	3
gutenberg_lds:parley_pratt	1616	3
gutenberg_lds:parley_pratt	1631	3
gutenberg_lds:parley_pratt	1740	3
gutenberg_lds:parley_pratt	1756	3
history_of_church:vol1	71	3
history_of_church:vol1	225	3
history_of_church:vol1	251	3
history_of_church:vol1	493	3
history_of_church:vol1	513	3
history_of_church:vol1	606	3
history_of_church:vol1	842	3
history_of_church:vol1	1396	3
history_of_church:vol1	1513	3
history_of_church:vol1	1748	3
history_of_church:vol1	1996	3
history_of_church:vol1	2006	3
history_of_church:vol1	2143	3
history_of_church:vol1	2232	3
history_of_church:vol1	2343	3
history_of_church:vol1	2414	3
history_of_church:vol1	2649	3
history_of_church:vol1	2677	3
history_of_church:vol1	2711	3
history_of_church:vol1	2815	3
history_of_church:vol1	2860	3
history_of_church:vol1	2955	3
history_of_church:vol1	3053	3
history_of_church:vol1	3194	3
history_of_church:vol1	3199	3
history_of_church:vol1	3681	3
history_of_church:vol1	3770	3
history_of_church:vol3	160	3
history_of_church:vol3	591	3
history_of_church:vol3	637	3
history_of_church:vol3	941	3
history_of_church:vol4	36	3
history_of_church:vol5	163	3
history_of_church:vol5	263	3
joseph_smith_papers:history_vol_a1	13	3
joseph_smith_papers:history_vol_a1	75	3
joseph_smith_papers:history_vol_a1	174	3
joseph_smith_papers:history_vol_a1	190	3
joseph_smith_papers:history_vol_a1	240	3
joseph_smith_papers:lectures_on_faith	60	3
joseph_smith_papers:lectures_on_faith	91	3
joseph_smith_papers:lectures_on_faith	112	3
joseph_smith_papers:lectures_on_faith	132	3
joseph_smith_papers:lectures_on_faith	177	3
joseph_smith_papers:lectures_on_faith	178	3
joseph_smith_papers:lectures_on_faith	191	3
joseph_smith_papers:lectures_on_faith	214	3
joseph_smith_papers:lectures_on_faith	229	3
joseph_smith_papers:lectures_on_faith	247	3
joseph_smith_papers:lectures_on_faith	248	3
joseph_smith_papers:lectures_on_faith	253	3
journal_of_discourses:vol_01	16	3
journal_of_discourses:vol_01	116	3
journal_of_discourses:vol_01	135	3
journal_of_discourses:vol_01	151	3
journal_of_discourses:vol_01	241	3
journal_of_discourses:vol_01	763	3
journal_of_discourses:vol_01	792	3
journal_of_discourses:vol_02	84	3
journal_of_discourses:vol_02	131	3
journal_of_discourses:vol_02	293	3
journal_of_discourses:vol_02	665	3
journal_of_discourses:vol_02	689	3
journal_of_discourses:vol_02	777	3
journal_of_discourses:vol_02	860	3
journal_of_discourses:vol_03	33	3
journal_of_discourses:vol_03	36	3
journal_of_discourses:vol_03	309	3
journal_of_discourses:vol_03	722	3
journal_of_discourses:vol_03	808	3
journal_of_discourses:vol_04	115	3
journal_of_discourses:vol_04	135	3
journal_of_discourses:vol_04	413	3
journal_of_discourses:vol_04	902	3
journal_of_discourses:vol_05	23	3
journal_of_discourses:vol_05	37	3
journal_of_discourses:vol_05	325	3
journal_of_discourses:vol_05	623	3
journal_of_discourses:vol_05	825	3
journal_of_discourses:vol_06	338	3
journal_of_discourses:vol_06	497	3
journal_of_discourses:vol_06	553	3
journal_of_discourses:vol_06	660	3
journal_of_discourses:vol_06	676	3
journal_of_discourses:vol_06	705	3
journal_of_discourses:vol_06	732	3
journal_of_discourses:vol_06	875	3
journal_of_discourses:vol_07	65	3
journal_of_discourses:vol_07	229	3
journal_of_discourses:vol_07	558	3
journal_of_discourses:vol_07	579	3
journal_of_discourses:vol_08	99	3
journal_of_discourses:vol_09	185	3
journal_of_discourses:vol_09	285	3
journal_of_discourses:vol_09	554	3
journal_of_discourses:vol_09	629	3
journal_of_discourses:vol_09	722	3
journal_of_discourses:vol_09	789	3
journal_of_discourses:vol_10	73	3
journal_of_discourses:vol_10	156	3
journal_of_discourses:vol_10	182	3
journal_of_discourses:vol_10	287	3
journal_of_discourses:vol_10	297	3
journal_of_discourses:vol_10	459	3
journal_of_discourses:vol_10	627	3
journal_of_discourses:vol_10	716	3
journal_of_discourses:vol_10	859	3
journal_of_discourses:vol_10	864	3
journal_of_discourses:vol_11	162	3
journal_of_discourses:vol_11	458	3
journal_of_discourses:vol_11	481	3
journal_of_discourses:vol_11	605	3
journal_of_discourses:vol_11	715	3
journal_of_discourses:vol_12	493	3
journal_of_discourses:vol_12	771	3
journal_of_discourses:vol_13	11	3
journal_of_discourses:vol_13	63	3
journal_of_discourses:vol_13	145	3
journal_of_discourses:vol_13	420	3
journal_of_discourses:vol_13	577	3
journal_of_discourses:vol_13	810	3
journal_of_discourses:vol_14	147	3
journal_of_discourses:vol_14	148	3
journal_of_discourses:vol_14	312	3
journal_of_discourses:vol_14	327	3
journal_of_discourses:vol_14	408	3
journal_of_discourses:vol_14	565	3
journal_of_discourses:vol_14	722	3
journal_of_discourses:vol_14	737	3
journal_of_discourses:vol_15	234	3
journal_of_discourses:vol_15	245	3
journal_of_discourses:vol_15	755	3
journal_of_discourses:vol_15	789	3
journal_of_discourses:vol_16	16	3
journal_of_discourses:vol_16	122	3
journal_of_discourses:vol_16	208	3
journal_of_discourses:vol_16	209	3
journal_of_discourses:vol_16	268	3
journal_of_discourses:vol_16	479	3
journal_of_discourses:vol_16	538	3
journal_of_discourses:vol_16	553	3
journal_of_discourses:vol_16	591	3
journal_of_discourses:vol_16	629	3
journal_of_discourses:vol_16	634	3
journal_of_discourses:vol_16	659	3
journal_of_discourses:vol_16	747	3
journal_of_discourses:vol_17	839	3
journal_of_discourses:vol_18	256	3
journal_of_discourses:vol_18	272	3
journal_of_discourses:vol_18	297	3
journal_of_discourses:vol_18	425	3
journal_of_discourses:vol_18	718	3
journal_of_discourses:vol_18	826	3
journal_of_discourses:vol_19	19	3
journal_of_discourses:vol_19	72	3
journal_of_discourses:vol_19	264	3
journal_of_discourses:vol_19	318	3
journal_of_discourses:vol_19	491	3
journal_of_discourses:vol_19	494	3
journal_of_discourses:vol_19	609	3
journal_of_discourses:vol_20	49	3
journal_of_discourses:vol_20	170	3
journal_of_discourses:vol_20	202	3
journal_of_discourses:vol_20	419	3
journal_of_discourses:vol_20	431	3
journal_of_discourses:vol_20	475	3
journal_of_discourses:vol_20	517	3
journal_of_discourses:vol_20	840	3
journal_of_discourses:vol_21	24	3
journal_of_discourses:vol_21	28	3
journal_of_discourses:vol_21	186	3
journal_of_discourses:vol_21	496	3
journal_of_discourses:vol_21	502	3
journal_of_discourses:vol_21	526	3
journal_of_discourses:vol_21	653	3
journal_of_discourses:vol_21	676	3
journal_of_discourses:vol_21	707	3
journal_of_discourses:vol_21	765	3
journal_of_discourses:vol_22	47	3
journal_of_discourses:vol_22	166	3
journal_of_discourses:vol_22	605	3
journal_of_discourses:vol_22	681	3
journal_of_discourses:vol_22	721	3
journal_of_discourses:vol_22	820	3
journal_of_discourses:vol_23	78	3
journal_of_discourses:vol_23	346	3
journal_of_discourses:vol_23	377	3
journal_of_discourses:vol_24	6	3
journal_of_discourses:vol_24	177	3
journal_of_discourses:vol_24	787	3
journal_of_discourses:vol_25	65	3
journal_of_discourses:vol_25	403	3
journal_of_discourses:vol_25	611	3
journal_of_discourses:vol_25	691	3
journal_of_discourses:vol_25	826	3
journal_of_discourses:vol_26	46	3
journal_of_discourses:vol_26	179	3
journal_of_discourses:vol_26	207	3
journal_of_discourses:vol_26	277	3
journal_of_discourses:vol_26	280	3
journal_of_discourses:vol_26	805	3
millennial_star:millennial_star_1840_1859_1850_august_vol_21_no_33	57	3
millennial_star:millennial_star_1840_1859_1850_february_vol_17_no_05	61	3
millennial_star:millennial_star_1840_1859_1850_june_vol_18_no_20	84	3
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	125	3
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	241	3
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	278	3
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	294	3
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	298	3
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	344	3
millennial_star:millennial_star_1840_1859_1850_may_vol_18_no_22	412	3
millennial_star:millennial_star_1840_1859_1850_october_vol_18_no_42	3	3
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	5	3
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	103	3
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	391	3
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	399	3
millennial_star:millennial_star_1840_1859_1852_april_vol_14_no_09	931	3
millennial_star:millennial_star_1840_1859_1852_august_vol_14_no_26	65	3
millennial_star:millennial_star_1840_1859_1852_august_vol_14_no_27	139	3
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_43	9	3
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	301	3
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	390	3
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	525	3
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	659	3
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	679	3
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	702	3
millennial_star:millennial_star_1840_1859_1852_december_vol_14_no_44	776	3
